139851104,0.0037031054962426424
207060288,0.0037031054962426424
145452104,0.003223968902602792
12870608,0.00754211051389575
154655112,0.005833430681377649
146152808,0.0035196952521800995
68643440,0.0037031054962426424
1450432,0.0035196952521800995
189279096,0.0035196952521800995
180068816,0.0008085958543233573
166378576,0.003223968902602792
114448384,0.0035196952521800995
140319936,0.0035196952521800995
156215528,0.0035196952521800995
79989872,0.0035196952521800995
66447456,0.0035196952521800995
216861064,0.0008085958543233573
27150536,0.0035196952521800995
39997488,0.0008085958543233573
1608672,0.0035196952521800995
6794152,0.007169927004724741
243050136,0.0008085958543233573
94875536,0.0035196952521800995
232221696,0.0035196952521800995
240371600,0.003223968902602792
225476400,0.003223968902602792
150903128,0.01822868548333645
204259864,0.0035196952521800995
239313616,0.0035196952521800995
236916736,0.0035196952521800995
203976360,0.0035196952521800995
189511936,0.0035196952521800995
159327792,0.0037031054962426424
171211296,0.0035196952521800995
148820904,0.00754211051389575
197555480,0.0035196952521800995
98801640,0.0035196952521800995
162018232,0.0035196952521800995
51779840,0.0035196952521800995
175045504,0.0035196952521800995
64506368,0.0035196952521800995
157406072,0.0035196952521800995
126934000,0.003223968902602792
15208800,0.0035196952521800995
20209576,0.0008085958543233573
239650352,0.0035196952521800995
60046448,0.0035196952521800995
165833832,0.0008085958543233573
110938768,0.0035196952521800995
139558032,0.003223968902602792
111309712,0.0035196952521800995
154114400,0.0035196952521800995
11679656,0.0035196952521800995
192314448,0.0035196952521800995
209900104,0.0035196952521800995
201634184,0.0035196952521800995
122119392,0.0035196952521800995
120441344,0.0037031054962426424
193693352,0.003223968902602792
172077392,0.003223968902602792
103230368,0.003223968902602792
85253056,0.0035196952521800995
120444624,0.0035196952521800995
153022104,0.0035196952521800995
37321896,0.0035196952521800995
9002328,0.0008085958543233573
40544224,0.003223968902602792
193563096,0.0035196952521800995
185807192,0.0035196952521800995
75044848,0.0035196952521800995
61796352,0.003223968902602792
58462528,0.0035196952521800995
114225408,0.0035196952521800995
171171104,0.0035196952521800995
40326200,0.0035196952521800995
47162592,0.0035196952521800995
209654664,0.0035196952521800995
213302336,0.0035196952521800995
2324760,0.0035196952521800995
212203368,0.0035196952521800995
104030712,0.0035196952521800995
194123768,0.0035196952521800995
